Firma_ID,Kullandıkları_Paket,Kayıt_Tarihi,Aylık_İçerik_Sayısı,Aylık_Gelir_TL,Churn_Durumu,Müşteri_Memnuniyeti_Skoru,Tahmini_API_Maliyeti_TL,Brüt_Kar_TL
CF-4984,Profesyonel,2025-09-23,85,1500,0,5,297.5,1202.5
CF-4985,Profesyonel,2024-07-29,75,1500,0,1,262.5,1237.5
CF-4986,Sınırsız,2025-04-29,59,4500,0,8,206.5,4293.5
CF-4987,Başlangıç,2024-09-06,72,650,0,8,252.0,398.0
CF-4988,Sınırsız,2024-08-26,54,4500,0,8,189.0,4311.0
CF-4989,Profesyonel,2024-05-06,87,1500,0,1,304.5,1195.5
CF-4990,Başlangıç,2025-08-26,83,650,0,7,290.5,359.5
CF-4991,Başlangıç,2025-04-11,97,650,0,2,339.5,310.5
CF-4992,Başlangıç,2025-01-27,2,650,0,6,7.0,643.0
CF-4993,Başlangıç,2024-07-31,82,650,0,3,287.0,363.0
CF-4994,Başlangıç,2024-05-01,67,650,0,2,234.5,415.5
CF-4995,Sınırsız,2025-02-01,53,4500,0,1,185.5,4314.5
CF-4996,Profesyonel,2025-07-03,19,1500,0,9,66.5,1433.5
CF-4997,Başlangıç,2024-06-13,67,650,0,7,234.5,415.5
CF-4998,Başlangıç,2025-09-09,2,650,0,8,7.0,643.0
CF-4999,Sınırsız,2025-06-25,48,4500,0,3,168.0,4332.0
CF-5000,Sınırsız,2025-10-06,75,4500,0,4,262.5,4237.5
CF-5001,Başlangıç,2025-06-28,36,650,0,7,126.0,524.0
CF-5002,Sınırsız,2024-02-12,29,4500,1,8,101.5,4398.5
CF-5003,Başlangıç,2024-09-27,75,650,0,7,262.5,387.5
CF-5004,Başlangıç,2024-06-26,64,650,0,8,224.0,426.0
CF-5005,Profesyonel,2025-09-22,88,1500,0,2,308.0,1192.0
CF-5006,Başlangıç,2024-01-04,16,650,0,6,56.0,594.0
CF-5007,Başlangıç,2024-03-28,72,650,0,9,252.0,398.0
CF-5008,Sınırsız,2024-04-13,36,4500,0,5,126.0,4374.0
CF-5009,Sınırsız,2025-02-10,66,4500,0,7,231.0,4269.0
CF-5010,Başlangıç,2024-02-08,4,650,0,1,14.0,636.0
CF-5011,Sınırsız,2024-10-08,11,4500,0,6,38.5,4461.5
CF-5012,Profesyonel,2024-03-13,80,1500,0,3,280.0,1220.0
CF-5013,Profesyonel,2025-12-20,68,1500,0,7,238.0,1262.0
CF-5014,Profesyonel,2024-07-09,32,1500,0,6,112.0,1388.0
CF-5015,Başlangıç,2024-03-06,53,650,0,1,185.5,464.5
CF-5016,Profesyonel,2024-09-27,58,1500,0,4,203.0,1297.0
CF-5017,Sınırsız,2024-10-20,99,4500,0,2,346.5,4153.5
CF-5018,Sınırsız,2025-02-09,9,4500,0,3,31.5,4468.5
CF-5019,Profesyonel,2024-07-26,31,1500,1,7,108.5,1391.5
CF-5020,Başlangıç,2025-07-15,64,650,1,9,224.0,426.0
CF-5021,Profesyonel,2024-05-01,96,1500,0,9,336.0,1164.0
CF-5022,Başlangıç,2024-07-20,38,650,0,6,133.0,517.0
CF-5023,Başlangıç,2025-03-30,99,650,0,2,346.5,303.5
CF-5024,Başlangıç,2025-03-22,17,650,0,4,59.5,590.5
CF-5025,Başlangıç,2025-09-19,64,650,1,9,224.0,426.0
CF-5026,Başlangıç,2025-05-09,50,650,0,2,175.0,475.0
CF-5027,Başlangıç,2024-03-05,27,650,1,6,94.5,555.5
CF-5028,Profesyonel,2025-05-16,74,1500,0,9,259.0,1241.0
CF-5029,Başlangıç,2024-10-27,51,650,1,7,178.5,471.5
CF-5030,Sınırsız,2025-03-10,93,4500,0,1,325.5,4174.5
CF-5031,Başlangıç,2025-02-04,10,650,0,4,35.0,615.0
CF-5032,Profesyonel,2025-11-23,31,1500,1,5,108.5,1391.5
CF-5033,Profesyonel,2025-11-26,96,1500,0,1,336.0,1164.0
CF-5034,Profesyonel,2025-05-24,78,1500,0,7,273.0,1227.0
CF-5035,Profesyonel,2025-03-05,98,1500,1,9,343.0,1157.0
CF-5036,Başlangıç,2024-12-11,55,650,0,7,192.5,457.5
CF-5037,Başlangıç,2024-09-28,40,650,1,8,140.0,510.0
CF-5038,Başlangıç,2024-05-29,29,650,0,6,101.5,548.5
CF-5039,Başlangıç,2024-06-08,41,650,0,3,143.5,506.5
CF-5040,Başlangıç,2024-06-30,82,650,0,8,287.0,363.0
CF-5041,Başlangıç,2025-04-07,94,650,0,5,329.0,321.0
CF-5042,Başlangıç,2024-06-11,19,650,0,3,66.5,583.5
CF-5043,Profesyonel,2025-05-02,26,1500,1,7,91.0,1409.0
CF-5044,Başlangıç,2024-06-30,83,650,0,9,290.5,359.5
CF-5045,Profesyonel,2024-03-08,65,1500,1,3,227.5,1272.5
CF-5046,Başlangıç,2024-01-15,22,650,0,9,77.0,573.0
CF-5047,Başlangıç,2025-10-05,66,650,0,5,231.0,419.0
CF-5048,Profesyonel,2024-05-13,49,1500,1,4,171.5,1328.5
CF-5049,Başlangıç,2025-12-17,97,650,1,3,339.5,310.5
CF-5050,Sınırsız,2024-02-12,81,4500,0,8,283.5,4216.5
CF-5051,Profesyonel,2025-04-23,50,1500,0,6,175.0,1325.0
CF-5052,Başlangıç,2025-02-10,84,650,0,6,294.0,356.0
CF-5053,Sınırsız,2025-08-30,95,4500,0,5,332.5,4167.5
CF-5054,Profesyonel,2025-05-02,26,1500,0,9,91.0,1409.0
CF-5055,Sınırsız,2025-05-11,78,4500,0,6,273.0,4227.0
CF-5056,Profesyonel,2024-08-28,67,1500,0,8,234.5,1265.5
CF-5057,Profesyonel,2025-12-11,70,1500,1,6,245.0,1255.0
CF-5058,Başlangıç,2024-12-31,69,650,1,7,241.5,408.5
CF-5059,Sınırsız,2024-12-23,81,4500,0,5,283.5,4216.5
CF-5060,Profesyonel,2024-09-26,32,1500,1,9,112.0,1388.0
CF-5061,Profesyonel,2025-06-12,55,1500,0,5,192.5,1307.5
CF-5062,Başlangıç,2025-04-18,82,650,0,8,287.0,363.0
CF-5063,Sınırsız,2024-07-14,34,4500,0,4,119.0,4381.0
CF-5064,Başlangıç,2025-07-04,59,650,1,2,206.5,443.5
CF-5065,Başlangıç,2025-07-14,44,650,1,9,154.0,496.0
CF-5066,Profesyonel,2025-10-19,6,1500,0,5,21.0,1479.0
CF-5067,Sınırsız,2024-10-12,76,4500,0,9,266.0,4234.0
CF-5068,Başlangıç,2024-11-29,81,650,0,2,283.5,366.5
CF-5069,Profesyonel,2024-07-30,52,1500,1,5,182.0,1318.0
CF-5070,Başlangıç,2025-01-20,75,650,0,7,262.5,387.5
CF-5071,Başlangıç,2025-04-06,88,650,1,6,308.0,342.0
CF-5072,Profesyonel,2025-06-08,42,1500,0,1,147.0,1353.0
CF-5073,Profesyonel,2024-09-12,95,1500,0,2,332.5,1167.5
CF-5074,Başlangıç,2024-07-28,19,650,0,6,66.5,583.5
CF-5075,Başlangıç,2024-09-10,95,650,0,1,332.5,317.5
CF-5076,Sınırsız,2025-11-09,17,4500,0,3,59.5,4440.5
CF-5077,Sınırsız,2024-04-11,35,4500,0,5,122.5,4377.5
CF-5078,Profesyonel,2024-09-17,98,1500,0,3,343.0,1157.0
CF-5079,Başlangıç,2024-11-06,46,650,0,3,161.0,489.0
CF-5080,Başlangıç,2024-11-16,98,650,0,3,343.0,307.0
CF-5081,Başlangıç,2024-01-28,27,650,0,9,94.5,555.5
CF-5082,Profesyonel,2025-07-12,87,1500,0,5,304.5,1195.5
CF-5083,Sınırsız,2025-12-04,76,4500,0,8,266.0,4234.0
CF-5084,Başlangıç,2025-02-03,56,650,0,1,196.0,454.0
CF-5085,Başlangıç,2024-06-10,53,650,1,1,185.5,464.5
CF-5086,Başlangıç,2024-04-24,39,650,0,2,136.5,513.5
CF-5087,Başlangıç,2024-06-29,23,650,0,4,80.5,569.5
CF-5088,Profesyonel,2024-07-27,34,1500,0,5,119.0,1381.0
CF-5089,Profesyonel,2024-02-26,30,1500,0,4,105.0,1395.0
CF-5090,Başlangıç,2025-11-13,68,650,0,8,238.0,412.0
CF-5091,Profesyonel,2024-03-03,9,1500,0,8,31.5,1468.5
CF-5092,Profesyonel,2024-07-05,95,1500,1,1,332.5,1167.5
CF-5093,Başlangıç,2024-04-17,37,650,1,4,129.5,520.5
CF-5094,Başlangıç,2024-03-27,77,650,0,5,269.5,380.5
CF-5095,Başlangıç,2025-03-25,7,650,0,7,24.5,625.5
CF-5096,Profesyonel,2024-07-27,31,1500,0,6,108.5,1391.5
CF-5097,Profesyonel,2025-12-25,47,1500,1,9,164.5,1335.5
CF-5098,Profesyonel,2025-03-03,64,1500,0,8,224.0,1276.0
CF-5099,Başlangıç,2025-01-30,10,650,0,1,35.0,615.0
CF-5100,Sınırsız,2024-08-21,29,4500,0,4,101.5,4398.5
CF-5101,Sınırsız,2025-06-14,76,4500,1,4,266.0,4234.0
CF-5102,Sınırsız,2025-03-06,28,4500,0,1,98.0,4402.0
CF-5103,Başlangıç,2025-04-17,39,650,0,5,136.5,513.5
CF-5104,Başlangıç,2025-10-19,59,650,0,1,206.5,443.5
CF-5105,Profesyonel,2024-08-07,37,1500,0,4,129.5,1370.5
CF-5106,Sınırsız,2025-05-30,25,4500,0,4,87.5,4412.5
CF-5107,Başlangıç,2024-09-20,91,650,0,1,318.5,331.5
CF-5108,Profesyonel,2024-01-04,54,1500,0,5,189.0,1311.0
CF-5109,Başlangıç,2024-11-27,42,650,0,4,147.0,503.0
CF-5110,Profesyonel,2025-08-10,85,1500,1,5,297.5,1202.5
CF-5111,Profesyonel,2025-03-02,16,1500,0,1,56.0,1444.0
CF-5112,Profesyonel,2025-03-19,39,1500,1,7,136.5,1363.5
CF-5113,Profesyonel,2025-01-17,16,1500,0,7,56.0,1444.0
CF-5114,Başlangıç,2025-07-24,13,650,0,9,45.5,604.5
CF-5115,Profesyonel,2025-03-30,89,1500,0,7,311.5,1188.5
CF-5116,Sınırsız,2025-11-02,2,4500,0,6,7.0,4493.0
CF-5117,Profesyonel,2025-11-04,3,1500,0,5,10.5,1489.5
CF-5118,Başlangıç,2025-03-12,97,650,0,9,339.5,310.5
CF-5119,Sınırsız,2024-10-08,54,4500,1,1,189.0,4311.0
CF-5120,Profesyonel,2024-05-31,8,1500,0,6,28.0,1472.0
CF-5121,Sınırsız,2025-02-03,95,4500,1,4,332.5,4167.5
CF-5122,Başlangıç,2024-10-26,51,650,0,8,178.5,471.5
CF-5123,Başlangıç,2024-11-14,23,650,0,5,80.5,569.5
CF-5124,Profesyonel,2024-01-09,25,1500,0,9,87.5,1412.5
CF-5125,Başlangıç,2025-10-15,40,650,0,4,140.0,510.0
CF-5126,Profesyonel,2024-03-24,52,1500,0,6,182.0,1318.0
CF-5127,Profesyonel,2025-07-04,10,1500,0,8,35.0,1465.0
CF-5128,Başlangıç,2024-07-12,6,650,0,5,21.0,629.0
CF-5129,Profesyonel,2024-04-04,82,1500,0,4,287.0,1213.0
CF-5130,Profesyonel,2025-05-11,21,1500,1,1,73.5,1426.5
CF-5131,Profesyonel,2025-03-23,56,1500,0,8,196.0,1304.0
CF-5132,Başlangıç,2025-09-24,22,650,0,2,77.0,573.0
CF-5133,Başlangıç,2024-07-04,19,650,1,7,66.5,583.5
CF-5134,Başlangıç,2024-04-28,26,650,0,2,91.0,559.0
CF-5135,Profesyonel,2025-02-01,25,1500,0,7,87.5,1412.5
CF-5136,Başlangıç,2024-09-05,61,650,0,4,213.5,436.5
CF-5137,Profesyonel,2025-06-02,89,1500,0,7,311.5,1188.5
CF-5138,Sınırsız,2025-03-05,4,4500,0,5,14.0,4486.0
CF-5139,Başlangıç,2025-07-18,49,650,0,6,171.5,478.5
CF-5140,Başlangıç,2025-12-28,38,650,1,3,133.0,517.0
CF-5141,Profesyonel,2025-12-20,99,1500,1,4,346.5,1153.5
CF-5142,Başlangıç,2024-07-02,15,650,0,9,52.5,597.5
CF-5143,Başlangıç,2024-01-23,42,650,0,8,147.0,503.0
CF-5144,Profesyonel,2025-06-02,1,1500,0,1,3.5,1496.5
CF-5145,Sınırsız,2024-09-03,75,4500,1,4,262.5,4237.5
CF-5146,Başlangıç,2025-06-21,50,650,0,8,175.0,475.0
CF-5147,Başlangıç,2024-11-27,18,650,0,6,63.0,587.0
CF-5148,Başlangıç,2025-06-28,1,650,0,1,3.5,646.5
CF-5149,Başlangıç,2024-10-27,9,650,1,3,31.5,618.5
CF-5150,Başlangıç,2025-04-28,52,650,0,6,182.0,468.0
CF-5151,Başlangıç,2025-07-22,40,650,0,4,140.0,510.0
CF-5152,Profesyonel,2024-03-03,84,1500,0,6,294.0,1206.0
CF-5153,Başlangıç,2025-07-12,5,650,1,2,17.5,632.5
CF-5154,Başlangıç,2025-04-23,9,650,0,8,31.5,618.5
CF-5155,Başlangıç,2024-11-12,45,650,0,5,157.5,492.5
CF-5156,Başlangıç,2024-05-22,84,650,0,4,294.0,356.0
CF-5157,Profesyonel,2025-11-05,17,1500,1,8,59.5,1440.5
CF-5158,Başlangıç,2025-10-24,71,650,1,5,248.5,401.5
CF-5159,Profesyonel,2024-12-21,23,1500,0,3,80.5,1419.5
CF-5160,Başlangıç,2025-08-27,99,650,1,4,346.5,303.5
CF-5161,Profesyonel,2024-04-16,76,1500,0,3,266.0,1234.0
CF-5162,Profesyonel,2024-06-04,72,1500,0,9,252.0,1248.0
CF-5163,Profesyonel,2025-03-11,67,1500,0,8,234.5,1265.5
CF-5164,Profesyonel,2024-03-29,27,1500,0,2,94.5,1405.5
CF-5165,Başlangıç,2024-06-29,95,650,0,1,332.5,317.5
CF-5166,Sınırsız,2025-11-17,7,4500,0,6,24.5,4475.5
CF-5167,Profesyonel,2025-08-28,31,1500,0,3,108.5,1391.5
CF-5168,Başlangıç,2025-08-21,96,650,0,4,336.0,314.0
CF-5169,Sınırsız,2025-08-12,66,4500,0,3,231.0,4269.0
CF-5170,Başlangıç,2025-08-29,70,650,0,2,245.0,405.0
CF-5171,Başlangıç,2024-10-13,98,650,1,9,343.0,307.0
CF-5172,Başlangıç,2024-07-24,22,650,0,6,77.0,573.0
CF-5173,Sınırsız,2024-02-12,35,4500,0,8,122.5,4377.5
CF-5174,Başlangıç,2024-09-11,51,650,0,6,178.5,471.5
CF-5175,Profesyonel,2025-03-03,44,1500,0,6,154.0,1346.0
CF-5176,Profesyonel,2024-10-07,48,1500,0,6,168.0,1332.0
CF-5177,Başlangıç,2025-06-06,23,650,1,5,80.5,569.5
CF-5178,Sınırsız,2024-05-10,99,4500,0,3,346.5,4153.5
CF-5179,Sınırsız,2024-10-24,91,4500,0,9,318.5,4181.5
CF-5180,Profesyonel,2024-12-21,35,1500,1,5,122.5,1377.5
CF-5181,Başlangıç,2024-09-04,68,650,0,7,238.0,412.0
CF-5182,Başlangıç,2025-08-17,15,650,0,2,52.5,597.5
CF-5183,Profesyonel,2025-06-13,70,1500,0,5,245.0,1255.0
CF-5184,Başlangıç,2025-05-24,55,650,0,7,192.5,457.5
CF-5185,Başlangıç,2025-05-21,29,650,0,4,101.5,548.5
CF-5186,Sınırsız,2024-08-19,66,4500,0,8,231.0,4269.0
CF-5187,Başlangıç,2024-09-25,32,650,1,9,112.0,538.0
CF-5188,Profesyonel,2024-08-01,44,1500,0,2,154.0,1346.0
CF-5189,Sınırsız,2024-06-15,47,4500,1,1,164.5,4335.5
CF-5190,Başlangıç,2025-12-25,98,650,1,8,343.0,307.0
CF-5191,Başlangıç,2025-08-14,50,650,1,4,175.0,475.0
CF-5192,Başlangıç,2024-05-04,99,650,0,2,346.5,303.5
CF-5193,Başlangıç,2024-08-01,3,650,0,3,10.5,639.5
CF-5194,Başlangıç,2025-01-09,19,650,0,8,66.5,583.5
CF-5195,Başlangıç,2024-10-14,60,650,1,3,210.0,440.0
CF-5196,Başlangıç,2025-11-16,58,650,1,4,203.0,447.0
CF-5197,Sınırsız,2024-07-02,50,4500,0,8,175.0,4325.0
CF-5198,Başlangıç,2024-09-27,83,650,0,4,290.5,359.5
CF-5199,Başlangıç,2024-01-27,24,650,1,2,84.0,566.0
CF-5200,Başlangıç,2024-09-29,15,650,0,5,52.5,597.5
CF-5201,Başlangıç,2025-12-08,24,650,0,3,84.0,566.0
CF-5202,Profesyonel,2024-02-20,50,1500,0,8,175.0,1325.0
CF-5203,Başlangıç,2024-02-29,2,650,0,1,7.0,643.0
CF-5204,Başlangıç,2025-10-15,88,650,0,5,308.0,342.0
CF-5205,Profesyonel,2025-05-28,81,1500,0,8,283.5,1216.5
CF-5206,Başlangıç,2025-01-03,61,650,0,5,213.5,436.5
CF-5207,Profesyonel,2024-09-08,55,1500,0,1,192.5,1307.5
CF-5208,Profesyonel,2025-09-09,90,1500,0,4,315.0,1185.0
CF-5209,Başlangıç,2025-07-16,10,650,0,2,35.0,615.0
CF-5210,Başlangıç,2024-11-15,48,650,1,4,168.0,482.0
CF-5211,Sınırsız,2025-10-24,44,4500,0,5,154.0,4346.0
CF-5212,Sınırsız,2024-07-10,86,4500,0,1,301.0,4199.0
CF-5213,Başlangıç,2024-11-03,51,650,0,7,178.5,471.5
CF-5214,Başlangıç,2024-04-12,32,650,0,3,112.0,538.0
CF-5215,Başlangıç,2024-04-17,14,650,0,6,49.0,601.0
CF-5216,Başlangıç,2024-08-22,40,650,0,2,140.0,510.0
CF-5217,Profesyonel,2025-08-09,24,1500,0,2,84.0,1416.0
CF-5218,Profesyonel,2024-04-15,38,1500,0,1,133.0,1367.0
CF-5219,Profesyonel,2025-09-12,82,1500,0,2,287.0,1213.0
CF-5220,Başlangıç,2025-01-31,33,650,0,9,115.5,534.5
CF-5221,Başlangıç,2025-08-24,99,650,0,3,346.5,303.5
CF-5222,Başlangıç,2025-04-16,21,650,0,7,73.5,576.5
CF-5223,Başlangıç,2024-04-22,17,650,0,8,59.5,590.5
CF-5224,Profesyonel,2025-06-21,75,1500,1,7,262.5,1237.5
CF-5225,Sınırsız,2024-10-22,62,4500,0,2,217.0,4283.0
CF-5226,Profesyonel,2025-08-08,97,1500,0,7,339.5,1160.5
CF-5227,Başlangıç,2025-03-26,69,650,0,4,241.5,408.5
CF-5228,Başlangıç,2025-06-28,3,650,0,8,10.5,639.5
CF-5229,Başlangıç,2024-02-06,27,650,0,7,94.5,555.5
CF-5230,Başlangıç,2024-10-25,72,650,0,8,252.0,398.0
CF-5231,Profesyonel,2024-01-06,6,1500,0,6,21.0,1479.0
CF-5232,Başlangıç,2024-11-25,55,650,0,1,192.5,457.5
CF-5233,Profesyonel,2025-12-17,98,1500,0,2,343.0,1157.0
CF-5234,Profesyonel,2025-08-28,81,1500,0,1,283.5,1216.5
CF-5235,Başlangıç,2025-09-29,29,650,1,2,101.5,548.5
CF-5236,Profesyonel,2024-05-08,95,1500,0,2,332.5,1167.5
CF-5237,Başlangıç,2024-03-01,51,650,1,3,178.5,471.5
CF-5238,Profesyonel,2024-05-13,49,1500,0,1,171.5,1328.5
CF-5239,Profesyonel,2024-07-23,92,1500,0,7,322.0,1178.0
CF-5240,Profesyonel,2024-01-04,42,1500,1,6,147.0,1353.0
CF-5241,Başlangıç,2025-03-08,77,650,0,4,269.5,380.5
CF-5242,Başlangıç,2025-06-21,60,650,0,5,210.0,440.0
CF-5243,Başlangıç,2025-04-06,28,650,0,8,98.0,552.0
CF-5244,Başlangıç,2024-04-30,99,650,0,5,346.5,303.5
CF-5245,Profesyonel,2024-10-28,51,1500,0,7,178.5,1321.5
CF-5246,Sınırsız,2024-11-28,54,4500,0,5,189.0,4311.0
CF-5247,Profesyonel,2025-09-13,62,1500,0,3,217.0,1283.0
CF-5248,Başlangıç,2024-04-22,72,650,0,3,252.0,398.0
CF-5249,Sınırsız,2025-05-20,46,4500,0,8,161.0,4339.0
CF-5250,Başlangıç,2024-03-21,90,650,0,7,315.0,335.0
CF-5251,Profesyonel,2025-04-06,5,1500,0,5,17.5,1482.5
CF-5252,Başlangıç,2024-06-10,76,650,0,1,266.0,384.0
CF-5253,Başlangıç,2025-01-24,99,650,0,5,346.5,303.5
CF-5254,Sınırsız,2025-06-22,77,4500,1,7,269.5,4230.5
CF-5255,Başlangıç,2025-09-26,26,650,0,2,91.0,559.0
CF-5256,Başlangıç,2024-02-20,39,650,0,5,136.5,513.5
CF-5257,Profesyonel,2024-09-04,34,1500,0,4,119.0,1381.0
CF-5258,Profesyonel,2025-12-07,85,1500,1,4,297.5,1202.5
CF-5259,Sınırsız,2025-07-12,31,4500,0,8,108.5,4391.5
CF-5260,Başlangıç,2024-03-17,19,650,1,9,66.5,583.5
CF-5261,Başlangıç,2025-10-18,5,650,0,6,17.5,632.5
CF-5262,Başlangıç,2024-11-01,64,650,1,5,224.0,426.0
CF-5263,Başlangıç,2024-03-06,62,650,0,9,217.0,433.0
CF-5264,Profesyonel,2024-01-22,15,1500,0,8,52.5,1447.5
CF-5265,Sınırsız,2024-09-21,81,4500,0,5,283.5,4216.5
CF-5266,Başlangıç,2025-03-28,53,650,0,1,185.5,464.5
CF-5267,Sınırsız,2024-09-01,12,4500,0,8,42.0,4458.0
CF-5268,Profesyonel,2024-10-11,27,1500,0,1,94.5,1405.5
CF-5269,Sınırsız,2025-03-01,63,4500,0,2,220.5,4279.5
CF-5270,Başlangıç,2025-01-18,39,650,0,4,136.5,513.5
CF-5271,Profesyonel,2025-03-14,25,1500,0,1,87.5,1412.5
CF-5272,Başlangıç,2025-12-25,12,650,1,7,42.0,608.0
CF-5273,Başlangıç,2024-01-11,73,650,0,3,255.5,394.5
CF-5274,Profesyonel,2025-10-11,86,1500,0,2,301.0,1199.0
CF-5275,Sınırsız,2024-05-21,90,4500,0,1,315.0,4185.0
CF-5276,Profesyonel,2024-05-25,48,1500,0,3,168.0,1332.0
CF-5277,Sınırsız,2024-07-30,45,4500,0,6,157.5,4342.5
CF-5278,Sınırsız,2024-12-05,51,4500,0,4,178.5,4321.5
CF-5279,Profesyonel,2025-12-19,10,1500,1,8,35.0,1465.0
CF-5280,Profesyonel,2024-07-02,40,1500,1,4,140.0,1360.0
CF-5281,Başlangıç,2024-09-18,54,650,1,6,189.0,461.0
CF-5282,Profesyonel,2024-11-04,54,1500,0,1,189.0,1311.0
CF-5283,Başlangıç,2024-04-04,51,650,0,9,178.5,471.5
CF-5284,Başlangıç,2024-05-21,78,650,0,3,273.0,377.0
CF-5285,Başlangıç,2025-09-29,83,650,0,7,290.5,359.5
CF-5286,Başlangıç,2024-09-29,57,650,1,5,199.5,450.5
CF-5287,Başlangıç,2025-12-30,1,650,0,3,3.5,646.5
CF-5288,Başlangıç,2024-12-26,80,650,0,9,280.0,370.0
CF-5289,Sınırsız,2024-12-08,29,4500,1,5,101.5,4398.5
CF-5290,Başlangıç,2024-07-09,92,650,0,2,322.0,328.0
CF-5291,Sınırsız,2025-09-27,28,4500,0,8,98.0,4402.0
CF-5292,Sınırsız,2024-10-05,77,4500,0,4,269.5,4230.5
CF-5293,Başlangıç,2024-05-07,20,650,0,2,70.0,580.0
CF-5294,Profesyonel,2024-06-11,35,1500,1,8,122.5,1377.5
CF-5295,Başlangıç,2024-11-11,48,650,0,6,168.0,482.0
CF-5296,Profesyonel,2025-07-08,85,1500,0,9,297.5,1202.5
CF-5297,Başlangıç,2025-03-11,22,650,1,8,77.0,573.0
CF-5298,Başlangıç,2025-01-15,89,650,0,4,311.5,338.5
CF-5299,Başlangıç,2025-07-09,44,650,0,7,154.0,496.0
CF-5300,Başlangıç,2024-07-20,94,650,0,7,329.0,321.0
CF-5301,Başlangıç,2024-08-22,64,650,1,3,224.0,426.0
CF-5302,Profesyonel,2025-05-19,42,1500,0,8,147.0,1353.0
CF-5303,Profesyonel,2025-12-08,15,1500,0,2,52.5,1447.5
CF-5304,Başlangıç,2024-07-11,50,650,0,4,175.0,475.0
CF-5305,Profesyonel,2024-10-28,93,1500,0,4,325.5,1174.5
CF-5306,Başlangıç,2025-06-25,70,650,0,1,245.0,405.0
CF-5307,Başlangıç,2025-11-30,63,650,0,1,220.5,429.5
CF-5308,Başlangıç,2025-01-04,4,650,1,4,14.0,636.0
CF-5309,Profesyonel,2024-06-26,96,1500,0,1,336.0,1164.0
CF-5310,Profesyonel,2024-08-03,22,1500,0,5,77.0,1423.0
CF-5311,Sınırsız,2024-07-01,75,4500,0,8,262.5,4237.5
CF-5312,Profesyonel,2025-04-10,25,1500,1,2,87.5,1412.5
CF-5313,Başlangıç,2025-03-05,23,650,0,7,80.5,569.5
CF-5314,Başlangıç,2025-03-28,93,650,0,3,325.5,324.5
CF-5315,Profesyonel,2024-01-05,36,1500,1,4,126.0,1374.0
CF-5316,Başlangıç,2025-06-11,15,650,0,9,52.5,597.5
CF-5317,Başlangıç,2025-04-16,46,650,0,9,161.0,489.0
CF-5318,Başlangıç,2025-08-10,96,650,1,8,336.0,314.0
CF-5319,Başlangıç,2024-01-04,59,650,0,1,206.5,443.5
CF-5320,Başlangıç,2025-12-09,89,650,0,1,311.5,338.5
CF-5321,Başlangıç,2025-01-29,31,650,0,9,108.5,541.5
CF-5322,Başlangıç,2025-02-24,50,650,0,7,175.0,475.0
CF-5323,Başlangıç,2024-03-13,7,650,0,6,24.5,625.5
CF-5324,Başlangıç,2024-01-06,79,650,0,1,276.5,373.5
CF-5325,Sınırsız,2025-11-09,15,4500,0,5,52.5,4447.5
CF-5326,Profesyonel,2025-10-28,44,1500,1,9,154.0,1346.0
CF-5327,Profesyonel,2024-06-06,66,1500,0,9,231.0,1269.0
CF-5328,Başlangıç,2025-04-18,99,650,0,1,346.5,303.5
CF-5329,Başlangıç,2025-02-02,8,650,0,4,28.0,622.0
CF-5330,Başlangıç,2025-01-19,21,650,1,4,73.5,576.5
CF-5331,Profesyonel,2025-10-21,37,1500,0,4,129.5,1370.5
CF-5332,Profesyonel,2025-04-11,33,1500,0,6,115.5,1384.5
CF-5333,Başlangıç,2025-10-25,8,650,0,5,28.0,622.0
CF-5334,Başlangıç,2025-04-17,14,650,0,6,49.0,601.0
CF-5335,Sınırsız,2024-08-24,78,4500,1,6,273.0,4227.0
CF-5336,Başlangıç,2024-09-24,75,650,0,8,262.5,387.5
CF-5337,Profesyonel,2025-03-23,37,1500,0,1,129.5,1370.5
CF-5338,Profesyonel,2024-01-06,51,1500,0,4,178.5,1321.5
CF-5339,Başlangıç,2024-01-18,36,650,1,7,126.0,524.0
CF-5340,Profesyonel,2024-08-07,39,1500,0,3,136.5,1363.5
CF-5341,Başlangıç,2025-01-05,31,650,1,4,108.5,541.5
CF-5342,Başlangıç,2025-11-15,7,650,1,3,24.5,625.5
CF-5343,Profesyonel,2024-09-27,54,1500,0,5,189.0,1311.0
CF-5344,Başlangıç,2025-10-03,37,650,0,4,129.5,520.5
CF-5345,Profesyonel,2025-04-26,63,1500,0,9,220.5,1279.5
CF-5346,Başlangıç,2024-07-20,74,650,0,6,259.0,391.0
CF-5347,Başlangıç,2024-12-01,52,650,0,2,182.0,468.0
CF-5348,Başlangıç,2025-12-29,23,650,0,3,80.5,569.5
CF-5349,Sınırsız,2025-01-09,32,4500,0,5,112.0,4388.0
CF-5350,Başlangıç,2025-11-10,76,650,0,9,266.0,384.0
CF-5351,Başlangıç,2024-09-04,55,650,0,4,192.5,457.5
CF-5352,Başlangıç,2024-04-18,1,650,0,3,3.5,646.5
CF-5353,Sınırsız,2025-11-04,34,4500,0,8,119.0,4381.0
CF-5354,Başlangıç,2025-10-28,88,650,0,4,308.0,342.0
CF-5355,Başlangıç,2025-06-08,65,650,0,1,227.5,422.5
CF-5356,Sınırsız,2024-07-14,49,4500,0,6,171.5,4328.5
CF-5357,Başlangıç,2025-11-11,32,650,1,4,112.0,538.0
CF-5358,Profesyonel,2025-06-13,64,1500,0,3,224.0,1276.0
